CompoundID,SMILES,Biological Activity,% Inhibition ,IC50(µM/ml) ,IC50(µg/ml),Weight,Origin,Formula,Common name,Nature,Family,Sub family,References,References_
78,[H]C1([H])C[C@@]2(C)[C@@]([H])(CC[C@@]3([H])[C@]4([H])CCC(CC([H])(C)N(C)C)[C@@]4(C)CC[C@]23[H])C([H])([H])[C@H]1N(C)C,Active,,,13,388.684,Nepalese species Sarcococca hookeriana,C26H48N2,,natural,alkaloid,steroidal alkaloid,10.1021/cr400552x  ,  10.1080/14786410701192736
79,[H][C@]4([H])C[C@@]3(C)[C@@]([H])(CC[C@@]2([H])[C@]1([H])CC[C@H](C[C@]([H])(C)N(C)C)[C@@]1(C)CC[C@@]23[H])[C@@]([H])([H])[C@H]4NC,Active,,,3.44,374.657,Nepalese species Sarcococca hookeriana,C25H46N2,,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x;
    10.1080/14786410701192736",
80,[H]\C(C(=O)N[C@H]1C([H])([H])C[C@@]2(C)[C@@]([H])(CC[C@@]3([H])[C@]4([H])CC[C@H]([C@]([H])(C)N(C)C)[C@@]4(C)CC[C@]23[H])C1([H])[H])=C(\C)C(C)C,Active,,,0.46,456.759,Nepalese species Sarcococca hookeriana,C30H52N2O,,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x;
    10.1080/14786410701192736",
82,[H][C@H]4C[C@@]3(C)[C@@]([H])(CC[C@@]2([H])[C@]1([H])CC[C@H](C[C@]([H])(C)N(C)C)[C@@]1(C)CC[C@@]23[H])[C@@H](O)[C@H]4NC(=O)/C(C)=C/C,Active,,,3.41,458.731,Nepalese species Sarcococca hookeriana,C29H50N2O2,,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x;
    10.1080/14786410701192736",
82,[H][C@H]4C[C@@]3(C)[C@@]([H])(CC[C@@]2([H])[C@]1([H])CC[C@H](C[C@]([H])(C)N(C)C)[C@@]1(C)CC[C@@]23[H])[C@@H](O)[C@H]4NC(=O)/C(C)=C/C,Active,,,1.28,458.731,Nepalese species Sarcococca hookeriana,C29H50N2O2,,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x;
    10.1080/14786410701192736",
84,C[C@@H](C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H]([C@@H]4O)NC(=O)C=C(C)C)C)C)[NH+](C)C,Active,,11.3,,442.677,Sarcococca hookeriana,C28H46N2O2,hookerianamide J,natural,alkaloid,eight 5R-pregnane-type steroidal alkaloid,"10.1021/cr400552x

",
85,C[C@@H]([C@H]1CC=C2[C@@]1(CC[C@H]3[C@H]2CCC4=C[C@H](CC[C@]34C)[NH+](C)C)C)[NH+](C)C,Active,,6.8,,370.614,Sarcococca hookeriana,C25H42N2,hookerianamide K,natural,alkaloid,eight 5R-pregnane-type steroidal alkaloid,"10.1021/cr400552x

",
86,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC=C(C4=O)NC=O)C)C)[NH+](C)C,Active,,22.4,,386.571,arcococca hookeriana,C24H38N2O2,hookerianamide H,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x,
87,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)N(C)C(=O)c5ccccc5)C)C)[NH2+]C,Active,,8.8,,451.719,arcococca hookeriana,C30H46N2O,hookerianamide I,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x,
88,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)N)C)C)N(C)C,Active,,,0.7-9.3,346.593,Sarcococca hookeriana,C23H42N2,chonemorphine,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x,
89,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H]([C@@H]4OC(=O)C)NC(=O)C=C(C)C)C)C)NC,Active,,3.3,,472.703,Sarcococca hookeriana,C29H48N2O3,vagenine A,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x,
90,"C/C=C(\C)/C(=O)NC1=CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1=O)CC[C@@H]4[C@H](C)NC)C)C
",Active,,21.3,,424.629,Sarcococca hookeriana,C27H40N2O2,,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x,
91,C/C=C(\C)/C(=O)N[C@H]1CC[C@]2(C([C@H]1OC(=O)C)CCC3C2CC[C@]4(C3CC[C@@H]4C(C)N(C)C)C)C,Active,,1.5,,486.73,Sarcococca hookeriana,C30H50N2O3,sarcovagine C,natural,alkaloid,5R-pregnane-type steroidal alkaloid,10.1021/cr400552x        ,
92,C/C=C/C(=O)C[C@H]1[C@H](C[C@]2(C([C@H]1O)CCC3C2CC[C@]4(C3CC[C@@H]4[C@H](C)N(C)C)C)C)OC(=O)C,Active,,,8.8,487.725,Sarcococca hookeriana,C30H49NO4,hookerianamide L,natural, alkaloid,steroidal alkaloid,"10.1021/cr400552x; 
    10.1055/s-0029-1240896",
93,[H][C@@]4([H])C[C@@]1(C)[C@@]([H])(CC[C@]2([H])[C@]1([H])CC[C@]3(C)[C@@H](CC([H])(C)N(C)C)[C@@H](CC(C)=O)C[C@@]23[H])[C@@H](O)[C@H]4NNC(=O)/C=C(C)\C.C,Active,,,9.3,545.853,Sarcococca hookeriana,C33H59N3O3,hookerianamide O,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x;
    10.1055/s-0029-1240896",
94,[H][C@H]4C[C@@]3([H])[C@]2([H])CC[C@@]1([H])[C@@H]([H])[C@@H](NNC=O)[C@]([H])([H])C[C@]1(C)[C@@]2([H])CC[C@]3(C)[C@H]4CC([H])(C)N(C)C.C,Active,,,7.2,419.698,Sarcococca hookeriana,C26H49N3O,N-formylchonemorphine,natural,alkaloid,steroidal alkaloid,"10.1021/cr400552x; 
    10.1055/s-0029-1240896",
95,[H][C@]16/N=C(N)\NC14N(CC3[C@H](CN)[C@H](Cl)C2(/N=C(N)\N[C@@H]2C)[C@@]34[H])C(=O)c5cc(Br)c(Br)n56,Active,,,1.09,575.697,Axinella verrucosa (marine sponge),C18H22Br2ClN9O,"dibromopalauamine 
",natural,alkaloid,bromopyrrole alkaloid,10.1021/cr400552x,
96,O=C(O)CC2CNC(=O)c1cc(Br)c(Br)n12,Active,,,3.85,351.982,Agelas dispar,C9H8Br2N2O3,longamide,natural,alkaloid,bromopyrrole alkaloid,10.1021/cr400552x,
97,COc2cccc3c(OC)c1ccoc1nc23,Active,,"17,3",,229.235,Helietta apiculata,C13H11NO3,"Gamma-fagarine 
",natural,alkaloid,furoquinoline alkaloid,10.1021/cr400552x ,  10.1016/j.phymed.2009.09.009 
97,COc2cccc3c(OC)c1ccoc1nc23,Inactive,,,,229.235,Helietta apiculata,C13H11NO3,"Gamma-fagarine 
",natural,alkaloid,furoquinoline alkaloid,10.1021/cr400552x ,  10.1016/j.phymed.2009.09.009 
98,[H][C@@]12CCCN1CC(CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1)=C[C@@]2([H])CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1,Active,,,0.83,626.027,Prosopis glandulosa,C40H71N3O2,"Delta 1,6-Juliprosopine",natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
98,[H][C@@]12CCCN1CC(CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1)=C[C@@]2([H])CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1,Active,,,8.47,626.027,Prosopis glandulosa,C40H71N3O2,"Delta 1,6-Juliprosopine",natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
98,[H][C@@]12CCCN1CC(CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1)=C[C@@]2([H])CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1,Active,,,1.67,626.027,Prosopis glandulosa,C40H71N3O2,"Delta 1,6-Juliprosopine",natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
98,[H][C@@]12CCCN1CC(CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1)=C[C@@]2([H])CCCCCCCCCCC1=N[C@H](C)[C@H](O)CC1,Active,,,1.83,626.027,Prosopis glandulosa,C40H71N3O2,"Delta 1,6-Juliprosopine",natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
99,"C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O.[Cl-]
",Active,,,0.91,662.488000000001,Prosopis glandulosa,C40H72ClN3O2, prosopilosidine,natural,Alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
99,"C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O.[Cl-]
",Active,,,9.49,662.488000000001,Prosopis glandulosa,C40H72ClN3O2, prosopilosidine,natural,Alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
99,"C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O.[Cl-]
",Active,,,3.23,662.488000000001,Prosopis glandulosa,C40H72ClN3O2, prosopilosidine,natural,Alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
99,"C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O.[Cl-]
",Active,,,2.08,662.488000000001,Prosopis glandulosa,C40H72ClN3O2, prosopilosidine,natural,Alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
100,C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCC[C@@H]2C=C(CN3[C@H]2CCC3)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O,Active,,,0.18,630.059000000001,Prosopis glandulosa,C40H75N3O2,prosopilosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
100,C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCC[C@@H]2C=C(CN3[C@H]2CCC3)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O,Active,,,2.33,630.059000000001,Prosopis glandulosa,C40H75N3O2,prosopilosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
100,C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCC[C@@H]2C=C(CN3[C@H]2CCC3)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O,Active,,,1.08,630.059000000001,Prosopis glandulosa,C40H75N3O2,prosopilosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
100,C[C@H]1[C@@H](CC[C@H](N1)CCCCCCCCCC[C@@H]2C=C(CN3[C@H]2CCC3)CCCCCCCCCC[C@@H]4CC[C@H]([C@@H](N4)C)O)O,Active,,,0.08,630.059000000001,Prosopis glandulosa,C40H75N3O2,prosopilosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
101,C[C@@H]1N[C@H](CCCCCCCCCCC2C=C(CCCCCCCCCC[C@@H]3CC[C@@H](O)[C@H](C)N3)CN3CCCC23)CC[C@@H]1O,Inactive,,,,630.059,Prosopis glandulosa,C40H75N3O2,isoprosopilosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,   10.1055/s-0030-1270906 
102,C[C@H]1N[C@@H](CCCCCCCCCCC2=CC(CCCCCCCCCC[C@H]3CC[C@@H](O)[C@@H](C)N3)=C3CCC[N+]3=C2)CC[C@H]1O,Active,,,1.22,627.035,Prosopis glandulosa,C40H72N3O2+,isoprosopilosidine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
102,C[C@H]1N[C@@H](CCCCCCCCCCC2=CC(CCCCCCCCCC[C@H]3CC[C@@H](O)[C@@H](C)N3)=C3CCC[N+]3=C2)CC[C@H]1O,Active,,,7.92,627.035,Prosopis glandulosa,C40H72N3O2+,isoprosopilosidine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
102,C[C@H]1N[C@@H](CCCCCCCCCCC2=CC(CCCCCCCCCC[C@H]3CC[C@@H](O)[C@@H](C)N3)=C3CCC[N+]3=C2)CC[C@H]1O,Active,,,5.87,627.035,Prosopis glandulosa,C40H72N3O2+,isoprosopilosidine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
102,C[C@H]1N[C@@H](CCCCCCCCCCC2=CC(CCCCCCCCCC[C@H]3CC[C@@H](O)[C@@H](C)N3)=C3CCC[N+]3=C2)CC[C@H]1O,Active,,,2.14,627.035,Prosopis glandulosa,C40H72N3O2+,isoprosopilosidine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
103,C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2C=C(CN3C2CCC3)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O,Active,,,0.29,630.042,Prosopis glandulosa,C40H75N3O2,juliprosopine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
103,C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2C=C(CN3C2CCC3)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O,Active,,,3.43,630.042,Prosopis glandulosa,C40H75N3O2,juliprosopine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
103,C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2C=C(CN3C2CCC3)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O,Active,,,0.79,630.042,Prosopis glandulosa,C40H75N3O2,juliprosopine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
103,C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2C=C(CN3C2CCC3)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O,Active,,,1.92,630.042,Prosopis glandulosa,C40H75N3O2,juliprosopine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
104,"C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O
",Active,,,1.38,627.035000000001,Prosopis glandulosa,C40H72N3O2+,juliprosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
104,"C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O
",Active,,,19.5,627.035000000001,Prosopis glandulosa,C40H72N3O2+,juliprosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
104,"C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O
",Active,,,3.08,627.035000000001,Prosopis glandulosa,C40H72N3O2+,juliprosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
104,"C[C@H]1[C@H](CC[C@H](N1)CCCCCCCCCCC2=CC(=C3CCC[N+]3=C2)CCCCCCCCCC[C@@H]4CC[C@@H]([C@@H](N4)C)O)O
",Active,,,2.58,627.035000000001,Prosopis glandulosa,C40H72N3O2+,juliprosine,natural,alkaloid,indolizidine alkaloid,10.1021/cr400552x ,  10.1055/s-0030-1270906 
105,C/C=C(/C)\C(=O)OC[C@H]1C2=C(C[C@H]3N1C[C@H]4[C@@H](C5=C([C@H]3N4C)C(=O)C(=C(C5=O)C)OC)O)C(=O)C(=C(C2=O)OC)C,Active,,0.35,0.2,566.599,the marine sponge Neopetrosia sp,C30H34N2O9,renieramycin A,natural,alkaloid,,10.1021/cr400552x , 10.1016/j.bmc.2013.11.048 
106,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2O,Active,,,"
",224.259,,C15H12O2,2' -hydroxychalcone,natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
107,COc2ccc(/C=C/C(=O)c1ccccc1)cc2,Active,,,,238.286,,C16H14O2,4 -methoxychalcone,natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
108,O=C(/C=C/c1ccc(O)cc1)c2ccc(O)cc2O,Active,,,,256.257,,C15H12O4,"4,2',4' -Trihydroxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
109,COc2ccc(/C=C/C(=O)c1ccc(O)cc1O)cc2,Active,,,,270.284,,C16H14O4,"2',4 Dihydroxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
110,COc2ccc(/C=C/C(=O)c1ccccc1O)cc2O,Active,,,,270.284,,C16H14O4,"3,2' -Dihydroxy-4-methoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
111,COc2ccc(C(=O)/C=C/c1ccc(O)cc1)c(O)c2,Active,,,,270.284,,C16H14O4,"4,2' -Dihydroxy-4-methoxychalcone",natural,chacone,,10.1021/cr400552x  ,  10.1002/ptr.701
112,COc2ccc(/C=C/C(=O)c1ccccc1O)cc2OC,Active,,,,284.311,,C17H16O4,"2' hydroxy -3,4 -dimethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
113,COc2ccc(/C=C/C(=O)c1ccc(OC)c(OC)c1)cc2,Active,,,,298.338,,C18H18O4,"2' hydroxy -3',4' -dimethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
114,COc2cc(O)c(C(=O)/C=C/c1ccccc1O)c(OC)c2,Active,,,,300.31,,C17H16O5,"4,3',4' -Trimethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
115,COc2ccc(/C=C/C(=O)c1ccc(OC)cc1O)cc2,Active,,,,284.311,,C17H16O4,"6,6'-Dihydroxy-2',4' dimethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
116, O=C(/C=C/c1ccc(O)cc1O)c2c(O)cc(O)cc2O,Inactive,,,,288.252,,C15H12O6,"4,6,2',4',6'-Pentahydroxychalcone",natural,chalcone,,"10.1021/cr400552x  ;  10.1002/ptr.701
",
117,[H][C@@]3(O)[C@@]([H])(O)[C@]([H])(CO)O[C@]([H])(Oc1cc(O)cc(O)c1C(=O)/C=C/c2ccc(O)cc2O)[C@@]3([H])O,Active,,,,450.396,,C21H22O11,"4,6,4',6'-Tetrahydroxychalcone-2'-glucoside",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
117,[H][C@@]3(O)[C@@]([H])(O)[C@]([H])(CO)O[C@]([H])(Oc1cc(O)cc(O)c1C(=O)/C=C/c2ccc(O)cc2O)[C@@]3([H])O,Active,,1.86,,450.396,,C21H22O11,"4,6,4',6'-Tetrahydroxychalcone-2'-glucoside",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
118,COc2ccc(/C=C/C(=O)c1c(O)cc(OC)cc1OC)c(O)c2,Active,,,,330.336,,C18H18O6,"6,6'-Dihydroxy-4,2'4'-trihydroxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
119,COc1ccccc1/C=C/C(=O)c2c(O)c(OC)c(OC)cc2OC,Inactive,,,,344.363,,C19H20O6,"2'-Hydroxy-6,3'4',6'-tetramethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
120,C/C(C)=C\CCc2c(O)cc(O)c(C(=O)/C=C/c1ccc(O)cc1O)c2O,Active,,,,370.401,,C21H22O6,"3' -prenyl-4,6,2',4',6'-pentahydroxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
121,        COc2ccc(/C=C/C(=O)c1c(O)c(CC/C=C(C)/C)c(OC)cc1OC)c(OC)c2,Inactive,,,,426.509,,C25H30O6,"2'-Hydroxy-3'-prenyl-4,6,4',6'-tetramethoxyychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
122,COc2cc(OC)c(C(=O)/C=C/c1cc(OC)c(OC)cc1OC)c(OC)c2,Active,,,,388.416,,C21H24O7,"3,4,6,2',4',6' -Hexamethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
123,COc2ccc(/C=C/C(=O)c1c(OC)cc(OC)c(CC/C=C(C)/C)c1OC)c(OC)c2,Active,,,,440.536,,C26H32O6,"3'-prenyl-4,6,2',4',6'-pentamethoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
124,"
COc2cc(O)c(C(=O)/C=C/c1ccc(O)cc1O)c(O)c2",Active,,,6.35,302.282,Piper elongatum,C16H14O6,"4',2,6,2-Tetrahydroxy -4 -methoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
124,"
COc2cc(O)c(C(=O)/C=C/c1ccc(O)cc1O)c(O)c2",Active,,,3.82,302.282,Piper elongatum,C16H14O6,"4',2,6,2-Tetrahydroxy -4 -methoxychalcone",natural,chalcone,,10.1021/cr400552x  ,  10.1002/ptr.701
125,COc2cc(O)c(C(=O)/C=C/c1ccccc1OC)c(OC)c2,Active,,,11.2,314.337,a related species (Piper rusbyi),C18H18O5,Flavokavin B,natural,chalcone,,10.1021/cr400552x,
125,COc2cc(O)c(C(=O)/C=C/c1ccccc1OC)c(OC)c2,Inactive,,,,314.337,a related species (Piper rusbyi),C18H18O5,Flavokavin B,natural,chalcone,,10.1021/cr400552x,
126,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2)OC)C)O,Active,,,12.9 ±0.1 and 7.7 ±3.3 respectively,298.338,P. polydenius,C18H18O4,"2,4 dihydroxy-6 -methoxy 3,5 dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
126,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2)OC)C)O,Active,,,5.0 +/-1.3,298.338,P. polydenius,C18H18O4,"2,4 dihydroxy-6 -methoxy 3,5 dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
126,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2)OC)C)O,Active,,,,298.338,P. polydenius,C18H18O4,"2,4 dihydroxy-6 -methoxy 3,5 dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
127,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2O)OC)C)O,Active,,,13.3 ±0.5 and 9.3 ±3.3 respectively,314.337,P. polydenius,C18H18O5,"2,2,4-trihydroxy-6-methoxy-3,5-dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
127,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2O)OC)C)O,Active,,,7.5 +/- 0.9,314.337,P. polydenius,C18H18O5,"2,2,4-trihydroxy-6-methoxy-3,5-dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
127,CC1=C(C(=C(C(=C1O)C(=O)/C=C/C2=CC=CC=C2O)OC)C)O,Inactive,,,,314.337,P. polydenius,C18H18O5,"2,2,4-trihydroxy-6-methoxy-3,5-dimethylchalcone",natural,chalcone,,10.1021/cr400552x,
128,c1ccc(cc1)c2cc(=O)c3ccccc3o2,Active,,,5,222.239,,C15H10O2,Flavone,natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
129,c1ccc(cc1)c2cc(=O)c3c(cccc3o2)O,Active,,,5.5,238.238,,C15H10O3,5-Hydroxyflavone (primuletin),natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
130,c1ccc(cc1)c2cc(=O)c3cc(ccc3o2)O,Active,,,5.5,238.238,,C15H10O3,6-Hydroxyflavone,natural,falavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
131,"c1ccc(cc1)c2cc(=O)c3ccc(cc3o2)O
",Active,,,13.4,238.238,,C15H10O3,7-Hydroxyflavone,,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
132,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O,Active,,,5.4,254.238,,C15H10O4,"Chrysin

",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
133,c1ccc(cc1)c2cc(=O)c3cc(c(cc3o2)O)O,Active,,,6.2,254.238,,C15H10O4,"6,7-Dihydroxyflavone
",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
134,c1ccc(cc1)c2cc(=O)c3ccc(c(c3o2)O)O,Active,,,1.7,254.238,,C15H10O4,"7,8-Dihydroxyflavone
",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
135,COc1ccc2c(=O)cc(oc2c1OC)c3ccccc3,Active,,,9.6,282.291,,C17H14O4,"7,8-Dimethoxyflavone",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
136,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,Active,,,1.9,270.2369,,C15H10O5,"Apigenin

",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
137,COc1cc(c2c(=O)cc(oc2c1)c3ccc(cc3)O)O,Active,,,9.4,284.263,,C16H12O5,Genkwanin,natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
138,COc1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)O)OC,Active,,,2.1,314.289,,C17H14O6,Ladanein,natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
139,COc1cc2c(c(=O)cc(o2)c3ccc(cc3)O)c(c1OC)O,Active,,,3.9,314.289,,C17H14O6,Cirsimaritin,natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
140,c1cc(ccc1c2cc(=O)c3c(o2)cc(c(c3O)O)O)O,Active,,,2.6,286.236,,C15H10O6,"Scutellarein
",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
141,c1ccc2c(c1)c(=O)cc(o2)c3ccc(c(c3)O)O,Active,,,2,254.238,,C15H10O4,"3',4'-Dihydroxyflavone
",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
142,c1cc(c(cc1c2cc(=O)c3ccc(cc3o2)O)O)O,Active,,,5.5,270.237,,C15H10O5,"7,3',4'-Trihydroxyflavone",natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
143,COc1ccc(cc1O)c2cc(=O)c3c(cc(cc3o2)O)O,Active,,,7.1,300.263,,C16H12O6,Diosmetin,natural,flavonoid,,10.1021/cr400552x , 10.1128/AAC.50.4.1352
