ID_compound,SMILES,Common_name,Biological Activity,Pathogen,Category,IC50 (µM),Experiment Type,IC50(µg/ml),CC50,Ki,EC50_invitro,EC50_viral,% Inhibition,Tested at [C],Molecular Weight,Origin,Formula,Family,Sub_family,Nature,Reference,ID_ref,PUBCHEM_CID
114,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CSC(=N2)NC(=O)C3=C(C(=CC=C3)[N+](=O)[O-])C(=O)O,,Active,SARS_CoV,3CLpro_cov,,,,,,,,17.48,6 µM,414.36,,C17H10N4O7S,,,,AID_1706,,3110581
115,COC1=CC=C(C=C1)/C=C(\C#N)/C2=CNC3=CC=CC=C32,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.58,6 µM,274.32,,C18H14N2O,,,,AID_1706,,2440506
116,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,nilotinib,Active,,,,,,,,,,,,529.53,,C28H22F3N7O,,,,ResNet-Elsevier,,644241
117,CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)/C=C/c3cccc(N(C)C)c3,,Active,SARS_CoV,3CLpro_cov,1,Enzymo,,,0.52,0.18,,,,539.68,,C33H37N3O4,,,,10.1021/acs.jmedchem.5b01461,8,
118,CCOC(=O)/C=C/C(CC1CCNC1=O)NC(=O)C(CC(=O)[C@@H](NC(=O)c2cc(C)on2)C(C)C)Cc3ccccc3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,,,580.68,,C31H40N4O7,,,,10.1021/acs.jmedchem.5b01461,10,
119,O=C(Sc1nnc(C(F)(F)F)[nH]1)c3ccc(C#Cc2ccccc2)o3,,Active,SARS_CoV,3CLpro_cov,3,Enzymo,,,,,,,,363.32,,C16H8F3N3O2S,,,,10.1021/acs.jmedchem.5b01461,104,
120,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=CC=N3,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-0.74,6 µM,288.35,,C19H16N2O,,,,AID_1706,,100472
121,n1cc(CC(=O)Nc2cccnc2)cc(c1)C#N,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,238.25,,C13H10N4O,,,,5rgw.pdb,,
122,C1OC2=C(O1)C=C(C=C2)NC(=O)CSC3=NC(=CC(=N3)C(F)(F)F)C4=CC=CO4,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,423.37,,C18H12F3N3O4S,,,,AID_652038,,655173
123,CCS(=O)(=O)N(CC1=CN=CC=C1)C2=CC=CC(=C2)C3=CC=C(C=C3)C#N,,Active,SARS_CoV-2,Viral_cov-2,17.05,Viral,,,,,,,,377.47,,C21H19N3O2S,,,,AID_1409599,,9864510
124,C1=NC(=O)C=CC1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,95.1,,C5H5NO,,,,5rf4.pdb,,
125,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C3=CC=CC=C3NS(=O)(=O)C4=CC=C(C=C4)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,13.96,6 µM,492.62,,C26H24N2O4S2,,,,AID_1706,,1010988
126,C1=CC=C(C=C1)C2C3=C(C=CC(=C3)Br)N=C(N2CC(=O)NN)C4=CC=CC=C4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.88,6 µM,435.32,,C22H19BrN4O,,,,AID_1706,,2870396
127,CC1=C(C(=O)N(N1)C2=CC=CC3=CC=CC=C32)/C=N/NC(=O)C4=CC(=CC=C4)[N+](=O)[O-],,Active,SARS_CoV,PLpro_cov,,,,,,,,,,415.41,,C22H17N5O4,,,,AID_652038,,135467572
128,CC(=O)c1cc(-c2ccccc2)[nH]c1N1CCCC1,,Active,SARS_CoV,3CLpro_cov,4.633,Enzymo,,,,,,,,254.33,,C16H18N2O,,,,AID_1890,,880528
129,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.27,6 µM,575.69,,C31H33N3O6S,,,,AID_1706,,5717
130,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.27,6 µM,575.69,,C31H33N3O6S,,,,AID_1706,,5717
131,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.75,6 µM,363.41,,C17H18FN3O3S,,,,AID_1706,,58258
132,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O,,Active,SARS_CoV-2,Viral_cov-2,11.17,Viral,,,,,,,,433.96,,C18H28ClN3O5S,,,,AID_1409585,,12947
133,CCC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,16.15,6 µM,417.51,,C25H27N3O3,,,,AID_1706,,3196510
134,N(C(=O)CC)([C@@H](C(=O)NC(C)(C)C)c1cnccc1)c1noc(c1)C(C)(C)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,386.5,,C21H30N4O3,,,,5rgt.pdb,,
135,c1c(csc1)[C@H]1[C@@H](C(=O)N)CCC1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,195.29,,C10H13NOS,,,,5rez.pdb,,
136,CC1(C(=O)N(C(=O)N1)CC(=O)NCC2=CC=CO2)C3=CC4=C(C=C3)C=C(C=C4)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.92,6 µM,407.43,,C22H21N3O5,,,,AID_1706,,2998767
137,CC(C)c3cc2CCC1[C@@](C)(C)C(O)CC[C@]1(C)c2cc3O,ferruginol,Active,SARS_CoV,3CLpro_cov,49.6,Enzymo,,,,,,,,302.46,,C20H30O2,,,,10.1021/acs.jmedchem.5b01461,91,
138,N(CCC(=O)OCC)C(=O)[C@H](N(C(=O)CC)c1ccc(cc1)C(C)(C)C)c1cnccc1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,439.56,,C25H33N3O4,,,,5RL0.pdb,,
139,O=C(Oc1cncc(Cl)c1)c3ccc2cc[nH]c2c3,,Inactive,SARS_CoV,3CLpro_cov,0.023,Enzymo,,,,25,,,,272.69,,C14H9ClN2O2,,,,10.1021/acs.jmedchem.5b01461,127,
140,CC(C)CC(C(=O)NCCCCN=C(N)N)NC(=O)C1C(O1)C(=O)O,E-64,Active,,,,,,,,,,,,357.41,,C15H27N5O5,,,,ResNet-Elsevier,,123985
141,CCN1C=C(C=N1)C(=O)NC(=S)NC2=CC=CC=C2[N+](=O)[O-],,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.77,6 µM,319.35,,C13H13N5O3S,,,,AID_1706,,4220289
142,CC1=CC(=C(C=C1)OC)NC(=O)CSC2=NC3=C(C(=CS3)C)C(=O)N2,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.83,6 µM,375.48,,C17H17N3O3S2,,,,AID_1706,,2993330
143,C1=CC=C(C(=C1)C2=NN(N=N2)CC(=O)NCC3=CC=CO3)NC(=O)C4=CC=CC=C4F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.43,6 µM,420.4,,C21H17FN6O3,,,,AID_1706,,648374
144,C1=CSC(=C1)C(=O)OC2=CC3=C(C=C2)C=CC(=O)O3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,19.91,6 µM,272.28,,C14H8O4S,,,,AID_1706,,1121490
145,CC(C)CCNC(=S)NC1=CC=CC=C1F,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,240.35,,C12H17FN2S,,,,AID_652038,,895772
146,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(-c2ccncc2)cc1,,Active,SARS_CoV,3CLpro_cov,2,Enzymo,,,,,,,,425.52,,C24H19N5OS,,,,http://dx.doi.org/10.1016/j.bmcl.2013.08.112,,
147,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,imatinib,Active,,,,,,,,,,,,493.62,,C29H31N7O,,,,ResNet-Elsevier,,5291
148,N=Cc1ncccn1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,107.12,,C5H5N3,,,,5rhb.pdb,,
149,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,0.14,6 µM,349.32,,C16H14F3N5O,,,,AID_1706,,71616
150,CC(=O)OC1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)OCC(=O)NC3=CC=CC=C3OC4=CC=CC=C4,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,481.5,,C29H23NO6,,,,AID_652038,,2335243
151,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-1.26,6 µM,508.64,,C23H36N6O5S,,,,AID_1706,,92722
152,CC1=CC(=C(C(=C1)C)N(C(C2=CSC=C2)C(=O)NC(C)(C)C)C(=O)CN3C4=CC=CC=C4N=N3)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,43.33,6 µM,489.64,,C27H31N5O2S,,,,AID_1706,,3197965
153,COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F,,Active,SARS_CoV,3CLpro_cov,2.796,Enzymo,,,,,,,,400.83,,C17H15ClF2N2O3S,,,,AID_1890,,3859741
154,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,,Active,Sigma intracellular receptor 2,Sigma2_cov-2,,,,,0.50119,,,,,319.88,,C18H26ClN3,,,,AID_1409615,,2719
155,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,chloroquine,Active,,,,,,,,,,,,319.88,,C18H26ClN3,,,,ResNet-Elsevier,,2719
156,CC(C)C(=O)Nc4ccc(N(C(=O)Cn2nnc1ccccc12)C(C(=O)NC(C)(C)C)c3ccn(C)c3)cc4,cyclobutylamide,Active,SARS_CoV,3CLpro_cov,4.1,Enzymo,,,,,,,,529.64,,C29H35N7O3,,,,10.1021/acs.jmedchem.5b01461,160,
157,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O,,Inactive,SARS_CoV-2,Viral_cov-2,,,,,,,,,,163.17,,C6H13NO4,,,,AID_1409614,,29435
158,O=C(Oc1cncc(Cl)c1)c1cccc2[nH]ccc12,,Active,SARS_CoV,3CLpro_cov,0.03,Enzymo,,,,,,,,272.69,,C14H9ClN2O2,,,,http://10.1016/j.bmcl.2008.08.082,,
159,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-2.19,6 µM,494.58,,C27H36F2O6,,,,AID_1706,,443980
160,N12C(=O)CCCCC(=O)N([C@@H](C(=O)N[C@]3([C@@H]4N(C(=O)[C@H]1c1cnccc1)N(C(=O)[C@H](N(C(=O)CC)c1ccc(cc1)[C@@]1(CC[C@@](c5ccc2cc5)(CC1)C)C)c1cnccc1)[C@]13CCO[C@H]([C@H](OC)C4)C1)COC)c1cnccc1)c1ccc(cc1)C(C)(C)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,1218.51,,C72H83N9O9,,,,5RL3.pdb,,
161,O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2)o1,,Active,SARS_CoV,3CLpro_cov,0.063,Enzymo,,,,,,,,334.16,,C16H9Cl2NO3,,,,https://doi.org/10.1021/jm061425k,,
162,C=C(C)[C@@H]4CC[C@]5(C(=O)O)CC[C@]3(C)C(CCC2[C@@]1(C)CC[C@H](O)[C@@](C)(C)C1CC[C@]23C)C45,betulinic acid,Active,SARS_CoV,3CLpro_cov,10,Enzymo,,,8.2,,,,,456.71,,C30H48O3,,,,10.1021/acs.jmedchem.5b01461,99,
163,CC1=CC(=CC(=C1)NC(=S)NC2=CC=CC=N2)C,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,257.36,,C14H15N3S,,,,AID_652038,,799236
164,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,2.31,6 µM,862.06,,C43H75NO16,,,,AID_1706,,443953
165,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,,,,477.42,,C22H25BrN2O3S,,,,AID_1409595,,131411
166,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,,,,477.42,,C22H25BrN2O3S,,,,AID_1409595,,131411
167,CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC2=CC3=C(C=C2)NC4=C3CCCC4,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,411.53,,C22H25N3O3S,,,,AID_652038,,3164038
168,CC(C)NC(=S)N/N=C/C1=C(C=CC(=C1)Br)O,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,316.22,,C11H14BrN3OS,,,,AID_652038,,135521615
169,CC(=O)NC1=CC=C(C=C1)N(C(C2=C(C(=CC=C2)OC)OC)C(=O)NCC3CCCO3)C(=O)CN4C5=CC=CC=C5N=N4,,Active,SARS_CoV,3CLpro_cov,,,,,,,,15.32,6 µM,586.65,,C31H34N6O6,,,,AID_1706,,3191638
170,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)/C=N/NC(=S)N,,Active,SARS_CoV,3CLpro_cov,,,,,,,,13.96,6 µM,313.47,,C18H23N3S,,,,AID_1706,,9585555
171,CC1=CC(=CC=C1)NC(=S)NC2CCCC2,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,234.37,,C13H18N2S,,,,AID_652038,,882720
172,CC1CCCC(C1C)NC(=O)NC(=O)CCl,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,246.74,,C11H19ClN2O2,,,,AID_652038,,5010280
173,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,dasatinib,Active,,,,,,,,,,,,488.02,,C22H26ClN7O2S,,,,ResNet-Elsevier,,3062316
174,CCC(=N)N,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,72.11,,C3H8N2,,,,5rf2.pdb,,
175,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-2.92,6 µM,281.36,,C17H19N3O,,,,AID_1706,,5775
176,C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,436.45,,C21H16N4O5S,,,,AID_652038,,135521547
177,C1CCN(C[C@@H]1F)Cc1nnc(C)s1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,215.3,,C9H14FN3S,,,,5rgh.pdb,,
178,N1(CCN(CC1)S(=O)(=O)c1cc(ccc1)F)C(=O)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,286.33,,C12H15FN2O3S,,,,5rek.pdb,,
179,C1COCCN1S(=O)(=O)C2=CC=C(S2)CC(=O)NC3=C(C=C(S3)C4=CC=CC=C4)C(=O)N,,Active,SARS_CoV,3CLpro_cov,,,,,,,,19.42,6 µM,491.62,,C21H21N3O5S3,,,,AID_1706,,2121076
180,CC1=C(C=CC(=C1)NC(=O)CON2C3=C(C=CC(=C3)S(=O)(=O)C)N=N2)Br,,Active,SARS_CoV,3CLpro_cov,,,,,,,,23.65,6 µM,439.29,,C16H15BrN4O4S,,,,AID_1706,,2515806
181,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-0.49,6 µM,296.41,,C20H24O2,,,,AID_1706,,5991
182,CC1=C(C(=NN1)C2=C(C=C(C=C2)OCC(=C)C)O)C3=CC=CC=C3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.09,6 µM,320.39,,C20H20N2O2,,,,AID_1706,,664943
183,C[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCNC2=C(C=C(C=C2I)[N+](=O)[O-])C(=O)N1)C(=O)N)CC(=O)N,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.5,6 µM,603.37,,C20H26IN7O7,,,,AID_1706,,9549963
184,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)N/N=C/C3=CC=C(O3)C4=C(C=CC(=C4)C(=O)O)Cl)O,,Active,SARS_CoV,3CLpro_cov,,,,,,,,13.13,6 µM,474.9,,C26H19ClN2O5,,,,AID_1706,,6880919
185,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,1.18,6 µM,379.44,,C22H22FN3O2,,,,AID_1706,,3168
186,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-4.12,6 µM,379.44,,C22H22FN3O2,,,,AID_1706,,3168
187,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,,Active,SARS_CoV-2,Viral_cov-2,0.28,Viral,,,,,,,,327.12,,C13H8Cl2N2O4,,,,AID_1409579,,4477
188,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,niclosamide,Active,,,,,,,,,,,,327.12,,C13H8Cl2N2O4,,,,ResNet-Elsevier,,4477
189,C1=NC2=C(N1COCCO)N=C(NC2=O)N,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-2.12,6 µM,225.21,,C8H11N5O3,,,,AID_1706,,135398513
190,COC(=O)c1cc2c(O)cc(C(F)(F)F)nc2o1,,Active,SARS_CoV,3CLpro_cov,7,Enzymo,,,,,,,,261.15,,C10H6F3NO4,,,,https://doi.org/10.1016/j.chembiol.2004.08.011,,
191,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,-3.38,6 µM,371.83,,C13H10ClN3O4S2,,,,AID_1706,,54690031
192,C1=CC=C2C(=C1)/C(=C/C3=C(N(C(=O)NC3=O)C4=CC=CC=C4F)O)/C=N2,,Active,SARS_CoV,3CLpro_cov,,,,,,,,29.16,6 µM,349.32,,C19H12FN3O3,,,,AID_1706,,135451179
193,CCN(C1=CC=C(C=C1)OC)S(=O)(=O)C2=NN=C(S2)NC(=O)COC3=CC=C(C=C3)C,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.56,6 µM,462.55,,C20H22N4O5S2,,,,AID_1706,,22518136
194,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,chlorphenoxamine,Active,,,,,,,,,,,,303.83,,C18H22ClNO,,,,ResNet-Elsevier,,6475
195,N(C(=O)CC)([C@@H](C(=O)Nc1c(CC)cccc1C)c1cnccc1)c1cnc(cc1)C(C)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,444.58,,C27H32N4O2,,,,5rh6.pdb,,
196,CC1=CC(=C(C(=C1)Br)NC(=O)CON2C3=C(C=CC(=C3)S(=O)(=O)C)N=N2)Br,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.46,6 µM,518.19,,C16H14Br2N4O4S,,,,AID_1706,,2514618
197,O=C(Oc1cncc(Cl)c1)c2ccco2,,Active,SARS_CoV,3CLpro_cov,0.06,Enzymo,,,,,,,,223.62,,C10H6ClNO3,,,,10.1021/acs.jmedchem.5b01461,120,
198,CC(=O)n3ccc2c(C(=O)Oc1cncc(Cl)c1)cccc23,,Inactive,SARS_CoV,3CLpro_cov,2,Enzymo,,,,,,,,314.73,,C16H11ClN2O3,,,,10.1021/acs.jmedchem.5b01461,125,
199,CCNC(=O)C1=CC2=C(N1)C(=O)N(C=C2C3=C(C=CC(=C3)C(C)(C)O)OC4=C(C=C(C=C4C)F)C)C,,Inactive,SARS_CoV-2,Viral_cov-2,3467.37,Viral,,,,,,,,491.56,,C28H30FN3O4,,,,AID_1409607,,132010322
200,CC(=O)C1=CC(=CC=C1)NC(=O)CSC2=NN=C(C=C2)C3=CC=CC=N3,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,364.43,,C19H16N4O2S,,,,AID_652038,,7207435
201,n1(CC(=O)N2C[C@H](C)OCC2)cccn1,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,209.25,,C10H15N3O2,,,,5rf9.pdb,,
202,CC(C)c3cc2CCC1[C@](C)(CO)CCC[C@]1(C)c2cc3O,,Active,SARS_CoV,3CLpro_cov,128.9,Enzymo,,,,,,,,302.46,,C20H30O2,,,,10.1021/acs.jmedchem.5b01461,93,
203,C1=CC(=CC(=C1)Br)C(=O)NCC(=O)N/N=C/C2=C(C(=CC(=C2)Br)Br)O,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,534,,C16H12Br3N3O3,,,,AID_652038,,135439775
204,CC1(CN(CC[C@@]1(C2=CC=C(C=C2)Cl)O)CC/C=C/3\C4=C(COC5=C3C=C(C=C5)C(C)(C)O)N=CC=C4)C,,Active,SARS_CoV-2,Viral_cov-2,,,,,,,0.14,,,533.11,,C32H37ClN2O3,,,,AID_1409578,,11527774
205,C[N+]1=CC=CC2=C(C=CC(=C21)[O-])Br.O,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.96,6 µM,256.1,,C10H10BrNO2,,,,AID_1706,,16682477
206,CCOC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CS3)[N+](=O)[O-],,Active,SARS_CoV,PLpro_cov,,,,,,,,,,411.44,,C20H17N3O5S,,,,AID_652038,,3697247
207,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,,Inactive,SARS_CoV,3CLpro_cov,,,,,,,,3.79,6 µM,382.54,,C22H38O5,,,,AID_1706,,5282381
208,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,,Active,SARS_CoV,3CLpro_cov,7.582,Enzymo,,,,,,,,382.26,,C16H20BrN3O3,,,,AID_1890,,
209,COC1=C(C=CC(=C1)C2CC(=NN2C(=O)CCl)C3=CC=CS3)OC(F)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,55.62,6 µM,400.83,,C17H15ClF2N2O3S,,,,AID_1706,,3859741
210,CCOC(=O)[C@@H]1OC1C(=O)N(CCC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)OCc3ccccc3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,,,639.71,,C32H41N5O9,,,,10.1021/acs.jmedchem.5b01461,36,
211,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=CC=C(C=C3)NC(=O)C4=CC(=C(C(=C4)OC)OC)OC,,Active,SARS_CoV,3CLpro_cov,,,,,,,,14.17,6 µM,489.57,,C28H31N3O5,,,,AID_1706,,2958977
212,CCOC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NNC3=NC4=C(S3)C=C(C=C4)Cl,,Active,SARS_CoV,PLpro_cov,,,,,,,,,,524.02,,C21H22ClN5O5S2,,,,AID_652038,,12006186
213,n1(cc(nn1)CNCC)C,,Active,SARS_CoV-2,3CLpro_cov-2,,,,,,,,,,140.19,,C6H12N4,,,,5rfb.pdb,,
214,C(=O)(C)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCCCC(=O)OC)CN)CCc1ccc(cc1)O,,Active,SARS_CoV-2,PLpro_cov-2,,,,,,,,,,479.53,,C22H33N5O7,,,,6WX4.pdb,,
215,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,,Active,SARS_CoV-2,Viral_cov-2,46.8,Viral,,,,,,,,589.72,,C30H35N7O4S,,,,AID_1409585,,83818
216,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,ribavirin,Active,,,,,,,,,,,,244.21,,C8H12N4O5,,,,ResNet-Elsevier,,37542
217,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)NC2=CC3=C(C=C2)OCCO3,,Active,SARS_CoV-2,Viral_cov-2,14.97,Viral,,,,,,,,337.42,,C21H23NO3,,,,AID_1409599,,680502
218,CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,,Active,SARS_CoV-2,Viral_cov-2,4.09,Viral,,,,,,,,410.56,,C25H34N2O3,,,,AID_1409579,,6536
219,CC1=C(C(=NO1)C)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)OC(F)(F)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.81,6 µM,455.41,,C19H16F3N3O5S,,,,AID_1706,,24789460
220,CC(C)(C)NC(=O)C(C1=CSC=C1)N(C2=CC=C(C=C2)NS(=O)(=O)C)C(=O)CN3C4=CC=CC=C4N=N3,,Active,SARS_CoV,3CLpro_cov,,,,,,,,89.45,100 µM,540.67,,C25H28N6O4S2,,,,AID_488984,,45382030
221,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c2ncco2)c3ccc(C(C)(C)C)cc3,,Active,SARS_CoV,3CLpro_cov,47,Enzymo,,,,,,,,434.54,,C25H30N4O3,,,,10.1021/acs.jmedchem.5b01461,151,
222,O=[N+]([O-])c1cc(C(F)(F)F)ccc1S(=O)(=O)c1ccc(Cl)cc1,,Active,SARS_CoV,3CLpro_cov,12,Enzymo,,,,,,,,365.72,,C13H7ClF3NO4S,,,,AID_269112,,
223,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)OC3=CC=C(C=C3)F,,Active,SARS_CoV,3CLpro_cov,,,,,,,,12.54,6 µM,299.26,,C16H10FNO4,,,,AID_1706,,740914
224,CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)/C=C/c3cccc(O)c3,,Active,SARS_CoV,3CLpro_cov,10,Enzymo,,,6.44,18.8,,,,512.61,,C31H32N2O5,,,,10.1021/acs.jmedchem.5b01461,6,
